Gene Symbol,Gene ID,Ensembl Gene ID
ZNF644,84146,ENSG00000122482
HEATR1,55127,ENSG00000119285
SUV39H2,79723,ENSG00000152455
POMK,84197,ENSG00000185900
RABEP2,79874,ENSG00000177548
TFB2M,64216,ENSG00000162851
ZCCHC4,29063,ENSG00000168228
IKZF5,64376,ENSG00000095574
CDCP1,64866,ENSG00000163814
CXorf56,63932,ENSG00000018610
FAM96A,,-
RPP21,79897,ENSG00000239865//ENSG00000241370//ENSG00000242726//ENSG00000239927//ENSG00000241779//ENSG00000241863//ENSG00000243009
IGFLR1,79713,ENSG00000126246
OBFC1,,-
DENND2D,79961,ENSG00000162777
DENND2D,79961,ENSG00000162777
HAUS4,54930,ENSG00000092036
CCDC134,79879,ENSG00000100147
TUT1,64852,ENSG00000149016
TMEM38A,79041,ENSG00000072954
CCDC86,79080,ENSG00000110104
C6orf106,64771,ENSG00000196821
OPA3,80207,ENSG00000125741
TASP1,55617,ENSG00000089123
SLA2,84174,ENSG00000101082
NARFL,,-
DHX33,56919,ENSG00000005100
NOL6,65083,ENSG00000165271
ZDHHC6,64429,ENSG00000023041
C2orf44,,-
YTHDC2,64848,ENSG00000047188
AZI2,64343,ENSG00000163512
EPS8L2,64787,ENSG00000177106
RPAP3,79657,ENSG00000005175
BCAS3,54828,ENSG00000141376
NO66,,-
WDR55,54853,ENSG00000120314
RANBP3,8498,ENSG00000031823
KIAA0226L,,-
DCTPP1,79077,ENSG00000179958
ELAC1,55520,ENSG00000141642
SH2D4A,63898,ENSG00000104611
RPF2,84154,ENSG00000197498
SMYD3,64754,ENSG00000185420
AAMDC,28971,ENSG00000087884
DOCK5,80005,ENSG00000147459
WDR26,80232,ENSG00000162923
WDR26,80232,ENSG00000162923
TDRD3,81550,ENSG00000083544
C8orf33,65265,ENSG00000182307
ATP13A3,79572,ENSG00000133657
METTL17,64745,ENSG00000165792
PPP1R3E,90673,ENSG00000235194
SUDS3,64426,ENSG00000111707
C10orf54,64115,ENSG00000107738
SCAF1,58506,ENSG00000126461
MVB12B,89853,ENSG00000196814
PLEKHG2,64857,ENSG00000090924
ZNF703,80139,ENSG00000183779
NRDE2,55051,ENSG00000119720
KAT8,84148,ENSG00000103510
PTGES2,80142,ENSG00000148334
TMEM206,,-
PHAX,51808,ENSG00000164902
UBE2Z,65264,ENSG00000159202
GEMIN7,79760,ENSG00000142252
ACAD9,28976,ENSG00000177646
NT5DC2,64943,ENSG00000168268
VCPKMT,79609,ENSG00000100483
YY1AP1,55249,ENSG00000163374
RMND5A,64795,ENSG00000153561
PRKRIP1,79706,ENSG00000128563
ZNF430,80264,ENSG00000118620//ENSG00000278780
CAAP1,79886,ENSG00000120159
NOL11,25926,ENSG00000130935
METTL7A,25840,ENSG00000185432
C10orf88,80007,ENSG00000119965
BRD9,65980,ENSG00000028310
FAM188A,,-
ZNF395,55893,ENSG00000186918
SRD5A3,79644,ENSG00000128039
MOB1A,55233,ENSG00000114978
AKTIP,64400,ENSG00000166971
ECT2,1894,ENSG00000114346
PLEKHF2,79666,ENSG00000175895
VRTN,55237,ENSG00000133980
ANKZF1,55139,ENSG00000163516
GORASP2,26003,ENSG00000115806
ZWILCH,55055,ENSG00000174442
HN1L,,-
SP140L,93349,ENSG00000185404
SLC25A22,79751,ENSG00000177542
PSTPIP2,9050,ENSG00000152229
MED20,9477,ENSG00000124641
WDR76,79968,ENSG00000092470
C14orf93,60686,ENSG00000100802
QTRTD1,,-
WDR54,84058,ENSG00000005448
ACTR8,93973,ENSG00000113812
C6orf211,,-
PANK3,79646,ENSG00000120137
CNOT10,25904,ENSG00000182973
LRRC40,55631,ENSG00000066557
RMI1,80010,ENSG00000178966
EHMT1,79813,ENSG00000181090
SFXN1,94081,ENSG00000164466
ACTR5,79913,ENSG00000101442
AGO3,192669,ENSG00000126070
VPS37B,79720,ENSG00000139722
MRPL44,65080,ENSG00000135900
USP42,84132,ENSG00000106346
ISG20L2,81875,ENSG00000143319
L2HGDH,79944,ENSG00000087299
COPS7B,64708,ENSG00000144524
NHEJ1,79840,ENSG00000187736
ELP3,55140,ENSG00000134014
RPF1,80135,ENSG00000117133
GPN2,54707,ENSG00000142751
POLR1B,84172,ENSG00000125630
ZMAT3,64393,ENSG00000172667
UCK1,83549,ENSG00000130717
FN3KRP,79672,ENSG00000141560
TBC1D17,79735,ENSG00000104946
CALHM2,51063,ENSG00000138172
CARS2,79587,ENSG00000134905
RSAD1,55316,ENSG00000136444
PPCS,79717,ENSG00000127125
UBTD1,80019,ENSG00000165886
WDR41,55255,ENSG00000164253
MEAF6,64769,ENSG00000163875
CXorf21,,-
SAP30L,79685,ENSG00000164576
NMNAT1,64802,ENSG00000173614
MLXIP,22877,ENSG00000281178//ENSG00000175727
C17orf75,64149,ENSG00000108666
SLC28A3,64078,ENSG00000197506
SIAE,54414,ENSG00000110013
PLEKHA5,54477,ENSG00000052126
SMURF2,64750,ENSG00000108854
UPF2,26019,ENSG00000151461
RNPEPL1,57140,ENSG00000142327
GNB4,59345,ENSG00000114450
XPO5,57510,ENSG00000124571
GRPEL1,80273,ENSG00000109519
CLSPN,63967,ENSG00000092853
CLK4,57396,ENSG00000113240
C12orf10,60314,ENSG00000139637
PLEKHA3,65977,ENSG00000116095
PLEKHA1,59338,ENSG00000107679
SCPEP1,59342,ENSG00000121064
SP110,3431,ENSG00000135899
SP110,3431,ENSG00000135899
MKKS,8195,ENSG00000125863
CACYBP,27101,ENSG00000116161
RRAGC,64121,ENSG00000116954
FANCE,2178,ENSG00000112039
RC3H2,54542,ENSG00000056586
SMARCA4,6597,ENSG00000127616
PATZ1,23598,ENSG00000100105
IL21R,50615,ENSG00000103522
RHOF,54509,ENSG00000139725
PDF,64146,ENSG00000258429
RDH14,57665,ENSG00000240857
MKNK2,2872,ENSG00000099875
PARVG,64098,ENSG00000138964
PARVB,29780,ENSG00000188677
PARVB,29780,ENSG00000188677
PLGRKT,55848,ENSG00000107020
NMRAL1,57407,ENSG00000153406//ENSG00000274684
SPC25,57405,ENSG00000277909//ENSG00000152253
TAF9B,51616,ENSG00000187325
SLC38A10,124565,ENSG00000157637
ETNK1,55500,ENSG00000139163
LPAR2,9170,ENSG00000064547
TMEM165,55858,ENSG00000134851
APOBEC3G,60489,ENSG00000239713
SLC25A19,60386,ENSG00000125454
EML4,27436,ENSG00000143924
RNMTL1,,-
GLOD4,51031,ENSG00000167699
GPBP1L1,60313,ENSG00000159592
CBX8,57332,ENSG00000141570
CRLF2,64109,ENSG00000205755
CENPJ,55835,ENSG00000151849
ZBTB20,26137,ENSG00000181722
NEK6,10783,ENSG00000119408
MCCC2,64087,ENSG00000275300//ENSG00000281742//ENSG00000131844
ZFYVE28,57732,ENSG00000159733
NCOA5,57727,ENSG00000124160
TANC2,26115,ENSG00000170921
EPG5,57724,ENSG00000152223
MOV10,4343,ENSG00000155363
METTL14,57721,ENSG00000145388
ZNF160,90338,ENSG00000170949
GBA2,57704,ENSG00000070610
CWC22,57703,ENSG00000163510
NCKAP5L,57701,ENSG00000167566
SYTL2,54843,ENSG00000137501
MSL2,55167,ENSG00000174579
TNRC6C,57690,ENSG00000078687
ANKH,56172,ENSG00000154122
RAVER2,55225,ENSG00000162437
AGO4,192670,ENSG00000134698
CHD8,57680,ENSG00000100888
KIAA1551,,-
PLXNA4,91584,ENSG00000221866
EPB41L5,57669,ENSG00000115109
TMEM8A,,-
GPN1,11321,ENSG00000198522
GP6,51206,ENSG00000278670//ENSG00000275931//ENSG00000277439//ENSG00000274050//ENSG00000276065//ENSG00000278316//ENSG00000275633//ENSG00000274566//ENSG00000088053//ENSG00000276211
SDF2L1,23753,ENSG00000128228
CSNK1G1,53944,ENSG00000169118
XAB2,56949,ENSG00000076924
CD248,57124,ENSG00000174807
PREB,10113,ENSG00000138073
POLD4,57804,ENSG00000175482
S100A14,57402,ENSG00000189334
SRA1,10011,ENSG00000213523
ATP13A1,57130,ENSG00000105726
MRS2,57380,ENSG00000124532
GOPC,57120,ENSG00000047932
MRPL47,57129,ENSG00000136522
LYRM4,57128,ENSG00000214113
SEPSECS,51091,ENSG00000109618
CHMP1A,5119,ENSG00000131165
TM9SF3,56889,ENSG00000077147
RANGRF,29098,ENSG00000108961
RETN,56729,ENSG00000104918
APMAP,57136,ENSG00000101474
SH2D2A,9047,ENSG00000027869
FAM60A,,-
BPIFA1,51297,ENSG00000198183
ABCB6,10058,ENSG00000115657
ARFGAP3,26286,ENSG00000242247
ZCCHC17,51538,ENSG00000121766
HMG20A,10363,ENSG00000140382
RAB18,22931,ENSG00000099246
ALG13,79868,ENSG00000101901
ALG13,79868,ENSG00000101901
SSU72,29101,ENSG00000160075
PNPLA8,50640,ENSG00000135241
POLM,27434,ENSG00000122678
MRPS30,10884,ENSG00000112996
TREM1,54210,ENSG00000124731
EMC7,56851,ENSG00000134153
MMP25,64386,ENSG00000008516
ZFP64,55734,ENSG00000020256
ENY2,56943,ENSG00000120533
GPCPD1,56261,ENSG00000125772
MYNN,55892,ENSG00000085274
EXOSC4,54512,ENSG00000178896
UBE2T,29089,ENSG00000077152
NOP10,55505,ENSG00000182117
CD320,51293,ENSG00000167775
OSGEP,55644,ENSG00000092094
DMAP1,55929,ENSG00000178028
IL23A,51561,ENSG00000110944
UBN1,29855,ENSG00000118900
ZDHHC4,55146,ENSG00000136247
ACP6,51205,ENSG00000162836
IL1RAP,3556,ENSG00000196083
BRD7,29117,ENSG00000166164
DCP1A,55802,ENSG00000272886
ACOT13,55856,ENSG00000112304
MED4,29079,ENSG00000136146
NXT2,55916,ENSG00000101888
TIMMDC1,51300,ENSG00000113845
NLRC4,58484,ENSG00000091106
RIC8A,60626,ENSG00000177963
CD93,22918,ENSG00000125810
ATP13A2,23400,ENSG00000159363
SLAMF7,57823,ENSG00000026751
LUC7L,55692,ENSG00000007392
TMEM9B,56674,ENSG00000175348
LZTFL1,54585,ENSG00000163818
MRPL40,64976,ENSG00000185608
CASS4,57091,ENSG00000087589
TIGAR,57103,ENSG00000078237
C12orf4,57102,ENSG00000047621
COPRS,55352,ENSG00000172301
WASH6P,653440,ENSG00000182484
RTN4,57142,ENSG00000115310
RTN4,57142,ENSG00000115310
RTN4,57142,ENSG00000115310
RTN4,57142,ENSG00000115310
HINT3,135114,ENSG00000111911
RPRD1B,58490,ENSG00000101413
HPS4,89781,ENSG00000100099
XPNPEP3,63929,ENSG00000196236
RRAGD,58528,ENSG00000025039
PFDN4,5203,ENSG00000101132
SLC35C2,51006,ENSG00000080189
SETD8,387893,ENSG00000183955
NIT2,56954,ENSG00000114021
AVEN,57099,ENSG00000169857
GPR84,53831,ENSG00000139572
INCENP,3619,ENSG00000149503
EXOSC5,56915,ENSG00000077348
EXOSC3,51010,ENSG00000107371
KIF13B,23303,ENSG00000197892
ANLN,54443,ENSG00000011426
XPNPEP1,7511,ENSG00000108039
MYO5C,55930,ENSG00000128833
ITM2C,81618,ENSG00000135916
BIN3,55909,ENSG00000147439
UTP3,57050,ENSG00000132467
STARD7,56910,ENSG00000084090
ENTPD7,57089,ENSG00000198018
BIRC6,57448,ENSG00000115760
PDLIM7,9260,ENSG00000196923
ACSS2,55902,ENSG00000131069
DDX21,9188,ENSG00000165732
SAR1A,56681,ENSG00000079332
POLE4,56655,ENSG00000115350
MAN1C1,57134,ENSG00000117643
NANS,54187,ENSG00000095380
EIF2B3,8891,ENSG00000070785
BATF3,55509,ENSG00000123685
MBNL1,4154,ENSG00000152601
DLL4,54567,ENSG00000128917
PXMP2,5827,ENSG00000176894
TLR8,51311,ENSG00000101916
PDGFC,56034,ENSG00000145431
SLC17A5,26503,ENSG00000119899
EIF4ENIF1,56478,ENSG00000184708
CHST12,55501,ENSG00000136213
SIRT7,51547,ENSG00000187531
FBXO6,26270,ENSG00000116663
CTPS2,56474,ENSG00000047230
POLE3,54107,ENSG00000148229
CHRAC1,54108,ENSG00000104472
PRTFDC1,56952,ENSG00000099256
SMYD2,56950,ENSG00000143499
SDR39U1,56948,ENSG00000100445
AAAS,8086,ENSG00000094914
SNRK,54861,ENSG00000163788
ABCB10,23456,ENSG00000135776
BAZ1A,11177,ENSG00000198604
STRN4,29888,ENSG00000090372
SLC2A9,56606,ENSG00000109667
AASDHPPT,60496,ENSG00000149313
METTL5,29081,ENSG00000138382
CMC2,56942,ENSG00000103121
ACN9,,-
CDC42SE2,56990,ENSG00000158985
DROSHA,29102,ENSG00000113360
UBQLN4,56893,ENSG00000160803
CDC42SE1,56882,ENSG00000197622
SNX15,29907,ENSG00000110025
HEBP1,50865,ENSG00000013583
RAB6B,51560,ENSG00000154917
APOBEC3C,27350,ENSG00000244509
DUSP22,56940,ENSG00000112679
VPS45,11311,ENSG00000136631
PNO1,56902,ENSG00000115946
MRPL17,63875,ENSG00000158042
PHPT1,29085,ENSG00000054148
SERINC1,57515,ENSG00000111897
INIP,58493,ENSG00000148153
FAM114A2,10827,ENSG00000055147
AGPAT4,56895,ENSG00000026652
AGPAT3,56894,ENSG00000160216
C1GALT1,56913,ENSG00000106392
RASSF1,11186,ENSG00000068028
RGS18,64407,ENSG00000150681
TOPORS,10210,ENSG00000197579
TOMM22,56993,ENSG00000100216
CHST7,56548,ENSG00000147119
LANCL2,55915,ENSG00000132434
KIF15,56992,ENSG00000280610//ENSG00000163808
RAD18,56852,ENSG00000070950
TM7SF3,51768,ENSG00000064115
CTNNBIP1,56998,ENSG00000178585
HOMER2,9455,ENSG00000103942
HOMER3,9454,ENSG00000051128
FARSB,10056,ENSG00000116120
CISH,1154,ENSG00000114737
IARS2,55699,ENSG00000067704
C1orf112,55732,ENSG00000000460
FAM207A,85395,ENSG00000160256
SAMSN1,64092,ENSG00000155307
KLC4,89953,ENSG00000137171
CENPM,79019,ENSG00000100162
TREX1,11277,ENSG00000213689
DIAPH3,81624,ENSG00000139734
NRBP2,340371,ENSG00000185189
BMP2K,55589,ENSG00000138756
STARD5,80765,ENSG00000172345
ATG3,64422,ENSG00000144848
SIRT3,23410,ENSG00000142082
PDS5B,23047,ENSG00000083642
SMC4,10051,ENSG00000113810
MAN2C1,4123,ENSG00000140400
SACM1L,22908,ENSG00000211456
CUTC,51076,ENSG00000119929
SLC35D1,23169,ENSG00000116704
ECHDC1,55862,ENSG00000093144
ECHDC1,55862,ENSG00000093144
RNF146,81847,ENSG00000118518
RBM12,10137,ENSG00000244462
TBC1D22B,55633,ENSG00000065491
MDN1,23195,ENSG00000288121//ENSG00000112159
LYRM2,57226,ENSG00000083099
GINM1,116254,ENSG00000055211
ZBTB40,9923,ENSG00000184677
ACSS1,84532,ENSG00000154930
ZCCHC3,85364,ENSG00000247315
ZDHHC18,84243,ENSG00000204160
PDRG1,81572,ENSG00000088356
DECR2,26063,ENSG00000242612//ENSG00000274296
ABHD10,55347,ENSG00000144827
ABHD10,55347,ENSG00000144827
TCP11L1,55346,ENSG00000176148
C19orf66,,-
DDX28,55794,ENSG00000182810
SLC39A9,55334,ENSG00000029364
TMEM106B,54664,ENSG00000106460
LMBRD1,55788,ENSG00000168216
BLOC1S4,55330,ENSG00000186222
TRMT13,54482,ENSG00000122435
LIN7C,55327,ENSG00000148943
AGPAT5,55326,ENSG00000155189//ENSG00000284980
TXLNG,55787,ENSG00000086712
SPATS2L,26010,ENSG00000196141
UFSP2,55325,ENSG00000109775
ABCF3,55324,ENSG00000161204
FAM49B,51571,ENSG00000153310
AP5S1,55317,ENSG00000125843
ABCB8,11194,ENSG00000197150
FAM105A,54491,ENSG00000145569
DDX19A,55308,ENSG00000168872
GIMAP4,55303,ENSG00000133574
TDP1,55775,ENSG00000042088
POT1,25913,ENSG00000128513
TBC1D23,55773,ENSG00000036054
IMP3,55272,ENSG00000177971
NUDT15,55270,ENSG00000136159
MRGBP,55257,ENSG00000101189
TYW1,55253,ENSG00000198874
EXOC1,55763,ENSG00000090989
ZNF701,55762,ENSG00000167562
PCMTD2,55251,ENSG00000203880//ENSG00000280663
INTS9,55756,ENSG00000104299
TMEM30A,55754,ENSG00000112697
UQCC1,55245,ENSG00000101019
TMEM184C,55751,ENSG00000164168
SLC38A7,55238,ENSG00000103042
MED17,9440,ENSG00000042429
USP40,55230,ENSG00000085982
PANK4,55229,ENSG00000157881//ENSG00000273494
FBXO28,23219,ENSG00000143756
TBC1D13,54662,ENSG00000107021
EXD2,55218,ENSG00000081177
DNAJC11,55735,ENSG00000007923
INTS7,25896,ENSG00000143493
TMLHE,55217,ENSG00000185973
FANCI,55215,ENSG00000140525
ATAD3A,55210,ENSG00000197785
ARL8B,55207,ENSG00000134108
FGFR1OP2,26127,ENSG00000111790
PRMT7,54496,ENSG00000132600
DNAJC17,55192,ENSG00000104129
ASUN,,-
GNL3L,54552,ENSG00000130119
DDX18,8886,ENSG00000088205
ASF1B,55723,ENSG00000105011//ENSG00000288210
FAIM,55179,ENSG00000158234
KLHL11,55175,ENSG00000178502
INTS10,55174,ENSG00000104613
DNAAF2,55172,ENSG00000165506
MRPS18A,55168,ENSG00000096080
PNPO,55163,ENSG00000108439
ARMC1,55156,ENSG00000104442
POLR3E,55718,ENSG00000058600//ENSG00000284282
SDAD1,55153,ENSG00000198301
TMEM38B,55151,ENSG00000095209
MTPAP,55149,ENSG00000107951
THAP1,55145,ENSG00000131931
RLIM,51132,ENSG00000131263
HAUS2,55142,ENSG00000137814
NLE1,54475,ENSG00000073536
NECAP2,55707,ENSG00000157191
POLR3B,55703,ENSG00000013503
RBM28,55131,ENSG00000106344
ANO10,55129,ENSG00000160746
RBM22,55696,ENSG00000086589
BSDC1,55108,ENSG00000160058
WDR70,55100,ENSG00000082068
MED9,55090,ENSG00000141026
ARGLU1,55082,ENSG00000134884
TMEM248,55069,ENSG00000106609
TMEM242,729515,ENSG00000215712
SLTM,79811,ENSG00000137776
ZNHIT6,54680,ENSG00000117174
CUEDC1,404093,ENSG00000180891
PAG1,55824,ENSG00000076641
C14orf119,55017,ENSG00000179933
CCDC109B,,-
PIH1D1,55011,ENSG00000104872
FAM118A,55007,ENSG00000100376
PAK1IP1,55003,ENSG00000111845//ENSG00000285226
HIF1AN,55662,ENSG00000166135
AURKAIP1,54998,ENSG00000175756
OXSM,54995,ENSG00000151093
GID8,54994,ENSG00000101193
C1orf123,54987,ENSG00000162384
BABAM1,29086,ENSG00000105393
CLN6,54982,ENSG00000128973
NMRK1,54981,ENSG00000106733
C2orf42,54980,ENSG00000115998
ASB6,140459,ENSG00000148331
THG1L,54974,ENSG00000113272
C4orf27,,-
IRAK4,51135,ENSG00000198001
UCKL1,54963,ENSG00000198276
GEMIN8,54960,ENSG00000046647
TMEM160,54958,ENSG00000130748
TXNL4B,54957,ENSG00000140830
C1orf109,54955,ENSG00000116922
FAM120C,54954,ENSG00000184083
TRNAU1AP,54952,ENSG00000180098
COMMD8,54951,ENSG00000169019
DDIT4,54541,ENSG00000168209
NDUFB11,54539,ENSG00000147123
SDHAF2,54949,ENSG00000167985
MRPL16,54948,ENSG00000166902
NHP2,55651,ENSG00000145912
FAM206A,,-
OCIAD1,54940,ENSG00000109180
ADPRHL2,54936,ENSG00000116863
2016-03-05 00:00:00,,-
HYPK,25764,ENSG00000242028
RAB20,55647,ENSG00000139832
LYAR,55646,ENSG00000145220
IMPAD1,54928,ENSG00000104331
DUS2,54920,ENSG00000167264
CMTM6,54918,ENSG00000091317
TMEM260,54916,ENSG00000070269
SIRT5,23408,ENSG00000124523
GFOD1,54438,ENSG00000145990
MIOS,54468,ENSG00000164654
MTMR10,54893,ENSG00000277086//ENSG00000166912
SMPD4,55627,ENSG00000136699
SMPD4,55627,ENSG00000136699
CWC25,54883,ENSG00000276761//ENSG00000273559
TEX10,54881,ENSG00000136891
DCAF16,54876,ENSG00000163257
THUMPD1,55623,ENSG00000066654
P4HTM,54681,ENSG00000178467
TOR4A,54863,ENSG00000198113
TRMT1,55621,ENSG00000104907
PGPEP1,54858,ENSG00000130517
FBXL12,54850,ENSG00000127452
SIDT1,54847,ENSG00000072858
GDAP2,54834,ENSG00000196505
NDE1,54820,ENSG00000275911//ENSG00000072864
ANKRD10,55608,ENSG00000088448
BRE,9577,ENSG00000158019
QPCTL,54814,ENSG00000011478
KCTD5,54442,ENSG00000167977
CDKN2AIP,55602,ENSG00000168564
ALKBH4,54784,ENSG00000160993
NSMCE4A,54780,ENSG00000107672
GAR1,54433,ENSG00000109534
STAB1,23166,ENSG00000010327
PPP4R2,151987,ENSG00000163605
DPP3,10072,ENSG00000254986
SMPD3,55512,ENSG00000103056
AATF,26574,ENSG00000275700//ENSG00000276072
SLC2A8,29988,ENSG00000136856
TUBA8,51807,ENSG00000183785
DDX56,54606,ENSG00000136271
B3GNT2,10678,ENSG00000170340
SPHK1,8877,ENSG00000176170
TERF2IP,54386,ENSG00000166848
FAM53C,51307,ENSG00000120709
BCLAF1,9774,ENSG00000029363
ZDHHC3,51304,ENSG00000163812
ANAPC11,51529,ENSG00000141552
UTP6,55813,ENSG00000108651
PSD3,23362,ENSG00000156011
COA4,51287,ENSG00000181924
TAB2,23118,ENSG00000055208
TLR7,51284,ENSG00000196664
MRPL39,54148,ENSG00000154719
ZAK,,-
ZAK,,-
FKBP11,51303,ENSG00000134285
TMOD3,29766,ENSG00000138594
ELOVL5,60481,ENSG00000012660
MIS18A,54069,ENSG00000159055
NKIRAS2,28511,ENSG00000168256
ZNF226,7769,ENSG00000167380
UGGT1,56886,ENSG00000136731
CDK12,51755,ENSG00000167258
FASTKD2,22868,ENSG00000118246
GTSE1,51512,ENSG00000075218
SIGLEC8,27181,ENSG00000105366
TECR,9524,ENSG00000099797
ERAP1,51752,ENSG00000164307
UBAP1,51271,ENSG00000165006
ACTR10,55860,ENSG00000131966
USE1,55850,ENSG00000053501
CISD1,55847,ENSG00000122873
GGA3,23163,ENSG00000125447
C9orf78,51759,ENSG00000136819
CLIC5,53405,ENSG00000112782
FAM120A,23196,ENSG00000048828
GDE1,51573,ENSG00000006007
WWOX,51741,ENSG00000186153
SMARCAL1,50485,ENSG00000138375
GLTP,51228,ENSG00000139433
AHSP,51327,ENSG00000169877
SPG21,51324,ENSG00000090487
MRPL35,51318,ENSG00000132313
NINJ2,4815,ENSG00000171840
IL36G,56300,ENSG00000136688
UBP1,7342,ENSG00000153560
SACS,26278,ENSG00000151835
EIF2AK3,9451,ENSG00000172071
COQ3,51805,ENSG00000132423
MTCH1,23787,ENSG00000137409
NUDT4,11163,ENSG00000173598
CECR1,,-
HSPBP1,23640,ENSG00000133265
MAT2B,27430,ENSG00000038274
MAT2B,27430,ENSG00000038274
MYOF,26509,ENSG00000138119
GLTSCR2,29997,ENSG00000105373
EHD3,30845,ENSG00000013016
ARHGEF12,23365,ENSG00000196914
C1RL,51279,ENSG00000139178//ENSG00000288124
NCKIPSD,51517,ENSG00000213672
CD274,29126,ENSG00000120217
TMOD2,29767,ENSG00000128872
CALML5,51806,ENSG00000178372
OGFR,11054,ENSG00000060491
LMCD1,29995,ENSG00000071282
CRIM1,51232,ENSG00000277354//ENSG00000150938
MPP6,10200//51678,ENSG00000135698//ENSG00000105926
CHMP5,51510,ENSG00000086065
COMMD9,29099,ENSG00000110442
CWC15,51503,ENSG00000150316
MRPL15,29088,ENSG00000137547
THYN1,29087,ENSG00000151500
CRIPT,9419,ENSG00000119878
CCDC59,29080,ENSG00000133773
NDUFAF4,29078,ENSG00000123545
PTPLAD1,,-
MED11,400569,ENSG00000161920
CCDC167,154467,ENSG00000198937
EMC3,55831,ENSG00000125037
NDUFA13,51079,ENSG00000186010
PDP1,54704,ENSG00000164951
KCMF1,56888,ENSG00000176407
RAI14,26064,ENSG00000039560
FOXJ2,55810,ENSG00000065970
VAPA,9218,ENSG00000101558
VAPA,9218,ENSG00000101558
AKAP7,9465,ENSG00000118507
H2AFY2,55506,ENSG00000099284
MRPL27,51264,ENSG00000108826
TBC1D7,51256,ENSG00000145979
RNF181,51255,ENSG00000168894
GSKIP,51527,ENSG00000100744
ORMDL1,94101,ENSG00000128699
TMEM14C,51522,ENSG00000111843//ENSG00000284936
ZNF581,51545,ENSG00000171425
TOMM7,54543,ENSG00000196683
SENP1,29843,ENSG00000079387
CXXC1,30827,ENSG00000154832
SH3BP4,23677,ENSG00000130147
SLAMF8,56833,ENSG00000158714
HMG20B,10362,ENSG00000064961
GMIP,51291,ENSG00000089639
GCNT4,51301,ENSG00000176928
CLEC1B,51266,ENSG00000165682
ABRACL,58527,ENSG00000146386
VPS54,51542,ENSG00000143952
ZNRD1,30834,ENSG00000224859//ENSG00000066379//ENSG00000206502//ENSG00000233795//ENSG00000236808//ENSG00000235443//ENSG00000235176//ENSG00000236949
ACTR3B,57180,ENSG00000133627
SIRPG,55423,ENSG00000089012
PIM2,11040,ENSG00000102096
ZBTB4,57659,ENSG00000174282//ENSG00000283868
CALCOCO1,57658,ENSG00000012822
CEP72,55722,ENSG00000280688//ENSG00000112877
POGK,57645,ENSG00000143157
CCDC88C,440193,ENSG00000015133
ATP10D,57205,ENSG00000145246
STIM2,57620,ENSG00000109689
VPS18,57617,ENSG00000104142
RCC2,55920,ENSG00000281540//ENSG00000179051
KIAA1468,57614,ENSG00000134444
DIP2B,57609,ENSG00000066084
SLAIN2,57606,ENSG00000109171
USP36,57602,ENSG00000055483
BCCIP,56647,ENSG00000107949
BCCIP,56647,ENSG00000107949
ARMCX1,51309,ENSG00000126947
COPZ2,51226,ENSG00000005243
ABI3,51225,ENSG00000108798
PTGFRN,5738,ENSG00000134247
CTTNBP2NL,55917,ENSG00000143079
CHD7,55636,ENSG00000171316
HEATR5B,54497,ENSG00000008869
ZNFX1,57169,ENSG00000124201
RRBP1,6238,ENSG00000125844
ANKIB1,54467,ENSG00000001629
KLHL14,57565,ENSG00000197705
CPSF2,53981,ENSG00000165934
LARS,51520,ENSG00000133706
PDP2,57546,ENSG00000172840
RCOR3,55758,ENSG00000117625
EIF2AK4,440275,ENSG00000128829
TBC1D14,57533,ENSG00000132405
RBM27,54439,ENSG00000091009
KANSL3,55683,ENSG00000114982
ANKFY1,51479,ENSG00000185722
RERE,473,ENSG00000142599
SUCLA2,8803,ENSG00000136143
PSMC3IP,29893,ENSG00000131470
DPM3,54344,ENSG00000179085
IMPACT,55364,ENSG00000154059
UVRAG,7405,ENSG00000198382
ATXN10,25814,ENSG00000130638
MBD2,8932,ENSG00000134046
NCDN,23154,ENSG00000020129
TFIP11,24144,ENSG00000100109
EPS15L1,58513,ENSG00000127527
ORC3,23595,ENSG00000135336
SAE1,10055,ENSG00000142230
COPG2,26958,ENSG00000158623
RNF7,9616,ENSG00000114125
MRC2,9902,ENSG00000011028
CRNN,49860,ENSG00000143536
XPR1,9213,ENSG00000143324
GNG12,55970,ENSG00000172380
HECA,51696,ENSG00000112406
ABCD2,225,ENSG00000173208
HCST,10870,ENSG00000126264
MTRR,4552,ENSG00000124275
ASH2L,9070,ENSG00000129691
DHCR7,1717,ENSG00000172893
HDAC6,10013,ENSG00000094631
SPAST,6683,ENSG00000021574
METTL1,4234,ENSG00000037897
VPS29,51699,ENSG00000111237
EIF3K,27335,ENSG00000282986//ENSG00000178982
EXTL2,2135,ENSG00000162694
GRHPR,9380,ENSG00000137106
CTSZ,1522,ENSG00000101160
RPS6KB2,6199,ENSG00000175634
DNAJB9,4189,ENSG00000128590
DNAJB11,51726,ENSG00000090520
RNF14,9604,ENSG00000013561
UBA2,10054,ENSG00000126261
POLK,51426,ENSG00000122008
FAM8A1,51439,ENSG00000137414
NXF1,10482,ENSG00000162231
SEL1L,6400,ENSG00000071537
B4GALT7,11285,ENSG00000027847
PEF1,553115,ENSG00000162517
ZMYM2,7750,ENSG00000121741
COPS7A,50813,ENSG00000111652
CTSF,8722,ENSG00000174080
SLC25A10,1468,ENSG00000183048
