ensembl_gene_id,naiveB_S3R1,naiveB_S3R2,naiveB_S3R3
ENSG00000198742,232,332,108
ENSG00000146574,39,46,11
ENSG00000136297,0,0,0
ENSG00000136237,145,241,110
ENSG00000251993,0,1,0
ENSG00000233476,18,13,2
ENSG00000232759,15,50,13
ENSG00000232949,217,226,99
ENSG00000179428,53,71,1
ENSG00000136244,200,159,14
ENSG00000228803,0,0,0
ENSG00000234513,1,0,0
ENSG00000286703,1,0,0
ENSG00000226329,10,42,21
ENSG00000221740,0,4,0
ENSG00000226279,1,4,1
ENSG00000087085,0,1,0
ENSG00000257923,1026,1532,450
ENSG00000105889,168,221,50
ENSG00000008282,1507,1832,1241
ENSG00000242562,0,2,0
ENSG00000201796,0,0,0
ENSG00000273320,12,9,0
ENSG00000243438,0,0,0
ENSG00000105835,2555,1132,535
ENSG00000207597,0,0,0
ENSG00000223657,0,0,0
ENSG00000181072,1,8,0
ENSG00000199646,0,0,0
ENSG00000146858,12,1,1
ENSG00000105939,2814,6140,1570
ENSG00000229677,49,39,16
ENSG00000105948,100,38,23
ENSG00000239254,3,8,3
ENSG00000271537,0,0,4
ENSG00000228360,8,3,1
ENSG00000271404,0,0,0
ENSG00000157741,1084,1921,542
ENSG00000206843,0,0,0
ENSG00000252003,0,0,0
ENSG00000226636,0,0,0
ENSG00000213302,1,0,2
ENSG00000128610,0,1,0
ENSG00000008311,242,506,334
ENSG00000278586,0,0,0
ENSG00000264675,0,0,0
ENSG00000170409,1,1,0
ENSG00000200552,0,0,0
ENSG00000228546,0,2,1
ENSG00000128563,228,335,144
ENSG00000239486,0,12,4
ENSG00000189056,2,8,6
ENSG00000164815,151,160,45
ENSG00000128617,1,2,1
ENSG00000230444,0,0,1
ENSG00000231476,0,0,0
ENSG00000234977,0,0,0
ENSG00000205971,0,0,0
ENSG00000236081,0,0,0
ENSG00000176349,27,16,10
ENSG00000265089,0,0,0
ENSG00000122687,0,0,0
ENSG00000106266,86,136,30
ENSG00000284047,0,0,0
ENSG00000271098,0,10,6
ENSG00000230914,0,0,0
ENSG00000271163,6,0,0
ENSG00000136213,145,171,61
ENSG00000002822,31,25,8
ENSG00000286192,0,0,0
ENSG00000277265,2,0,0
ENSG00000122543,0,2,0
ENSG00000122674,35,45,16
ENSG00000223419,0,0,0
ENSG00000254959,0,0,0
ENSG00000106125,0,0,1
ENSG00000229263,0,0,0
ENSG00000250424,0,0,0
ENSG00000240583,0,1,0
ENSG00000106128,0,0,0
ENSG00000078549,0,2,0
ENSG00000232887,0,0,0
ENSG00000185467,0,0,0
ENSG00000106628,187,211,42
ENSG00000243018,0,0,0
ENSG00000013374,1123,1545,412
ENSG00000236398,0,0,0
ENSG00000268170,0,0,0
ENSG00000221937,4,1,2
ENSG00000279223,5,4,0
ENSG00000197448,783,1361,218
ENSG00000231840,0,3,0
ENSG00000178826,4,0,0
ENSG00000106144,1434,2813,459
ENSG00000239419,0,7,0
ENSG00000240322,19,14,2
ENSG00000231531,4,3,2
ENSG00000159784,0,2,0
ENSG00000272619,0,0,0
ENSG00000159840,55,52,7
ENSG00000278449,0,0,0
ENSG00000146904,3,5,0
ENSG00000234066,0,0,0
ENSG00000185899,0,1,0
ENSG00000221855,0,0,0
ENSG00000236853,0,0,0
ENSG00000176510,0,0,0
ENSG00000229977,0,0,0
ENSG00000229877,0,0,0
ENSG00000271079,4,0,0
ENSG00000252037,0,0,0
ENSG00000230556,0,0,0
ENSG00000223459,1,1,1
ENSG00000283537,0,0,5
ENSG00000283528,0,0,0
ENSG00000127914,3207,4040,2313
ENSG00000202023,0,0,0
ENSG00000231114,0,12,0
ENSG00000228031,0,0,0
ENSG00000279483,4,4,0
ENSG00000230383,12,21,6
ENSG00000237243,0,1,0
ENSG00000157680,0,14,0
ENSG00000066923,282,257,53
ENSG00000288640,0,0,0
ENSG00000231210,0,0,0
ENSG00000122591,2469,2512,744
ENSG00000230658,15,29,7
ENSG00000230042,11,7,1
ENSG00000164604,14,11,4
ENSG00000106268,74,55,30
ENSG00000136271,229,530,101
ENSG00000106682,1378,2079,490
ENSG00000164638,2,4,0
ENSG00000155849,1644,1454,549
ENSG00000189143,0,5,1
ENSG00000258083,0,0,0
ENSG00000213215,0,2,0
ENSG00000196329,0,2,0
ENSG00000240720,0,0,0
ENSG00000146776,566,628,195
ENSG00000161048,278,267,72
ENSG00000132434,553,445,163
ENSG00000282301,6,0,0
ENSG00000055609,10005,9164,3572
ENSG00000212450,0,0,0
ENSG00000235955,0,0,0
ENSG00000226838,0,0,0
ENSG00000251378,0,0,0
ENSG00000202350,0,0,0
ENSG00000283247,0,0,0
ENSG00000146678,0,0,0
ENSG00000146674,0,0,0
ENSG00000237471,0,15,0
ENSG00000229628,3,11,0
ENSG00000233952,0,13,0
ENSG00000221971,0,16,0
ENSG00000231952,0,0,0
ENSG00000272905,0,1,1
ENSG00000224573,0,0,0
ENSG00000122642,29,9,4
ENSG00000252821,12,0,2
ENSG00000122643,717,643,301
ENSG00000229054,3,3,3
ENSG00000241420,1,1,0
ENSG00000228015,0,0,0
ENSG00000222741,3,0,1
ENSG00000224946,0,0,0
ENSG00000164610,184,297,79
ENSG00000277206,0,0,0
ENSG00000197008,471,419,137
ENSG00000287580,25,80,17
ENSG00000234338,11,27,20
ENSG00000182722,41,6,0
ENSG00000213640,6,1,0
ENSG00000287869,13,0,0
ENSG00000189316,0,5,0
ENSG00000205085,38,37,16
ENSG00000187416,0,6,6
ENSG00000197258,8,15,3
ENSG00000226869,0,0,0
ENSG00000237606,0,0,0
ENSG00000225329,5,8,11
ENSG00000243352,0,1,0
ENSG00000273293,0,0,0
ENSG00000279536,0,8,0
ENSG00000273011,0,0,0
ENSG00000224016,0,0,0
ENSG00000260555,27,0,1
ENSG00000075303,452,545,262
ENSG00000006634,180,299,233
ENSG00000075142,351,634,276
ENSG00000254003,5,8,0
ENSG00000228113,1,2,0
ENSG00000127954,1,10,3
ENSG00000008277,171,128,36
ENSG00000186088,2266,4179,1243
ENSG00000273341,0,11,0
ENSG00000237620,0,0,0
ENSG00000287519,0,9,0
ENSG00000127947,1163,1453,407
ENSG00000221813,1,1,0
ENSG00000146618,0,0,0
ENSG00000122783,101,158,64
ENSG00000223500,0,1,0
ENSG00000146859,365,149,54
ENSG00000272941,36,7,1
ENSG00000287733,38,10,11
ENSG00000105875,560,519,183
ENSG00000231794,70,26,19
ENSG00000277138,0,0,0
ENSG00000276067,0,2,0
ENSG00000106460,886,1249,597
ENSG00000274970,0,0,0
ENSG00000236048,0,1,0
ENSG00000203523,0,0,0
ENSG00000224667,0,0,0
ENSG00000225606,0,0,0
ENSG00000183122,4,0,0
ENSG00000240621,2,3,0
ENSG00000212807,22,16,1
ENSG00000170356,24,10,2
ENSG00000243896,6,15,1
ENSG00000244198,51,48,18
ENSG00000284644,0,0,0
ENSG00000204959,9,7,0
ENSG00000228960,18,11,5
ENSG00000244479,17,6,0
ENSG00000221970,31,8,12
ENSG00000050327,14,39,16
ENSG00000106410,0,3,0
ENSG00000242978,4,4,0
ENSG00000221507,33,20,1
ENSG00000221836,0,1,1
ENSG00000221933,0,0,1
ENSG00000239967,0,0,0
ENSG00000221858,2,6,1
ENSG00000239981,0,0,0
ENSG00000221938,0,0,0
ENSG00000273234,0,0,0
ENSG00000287610,0,0,0
ENSG00000216895,135,55,17
ENSG00000184863,2953,4521,1359
ENSG00000164690,6,3,0
ENSG00000207061,0,0,0
ENSG00000270584,0,0,0
ENSG00000279418,0,0,0
ENSG00000234450,4,1,2
ENSG00000105982,194,135,70
ENSG00000224903,172,142,59
ENSG00000105983,1229,1319,392
ENSG00000206938,1,7,0
ENSG00000230033,0,0,1
ENSG00000146909,254,486,129
ENSG00000130675,0,0,0
ENSG00000235029,0,2,0
ENSG00000243479,0,0,0
ENSG00000236102,0,1,0
ENSG00000229365,0,0,0
ENSG00000269446,0,0,0
ENSG00000225224,33,7,12
ENSG00000236018,47,16,13
ENSG00000204876,0,0,0
ENSG00000106633,0,1,1
ENSG00000213210,0,0,0
ENSG00000170279,0,0,0
ENSG00000213209,0,0,0
ENSG00000270200,0,0,0
ENSG00000273314,4,70,16
ENSG00000106462,283,434,153
ENSG00000251712,0,0,0
ENSG00000275586,2,10,1
ENSG00000239468,0,0,0
ENSG00000286180,2,4,7
ENSG00000286171,8,0,2
ENSG00000252316,0,0,0
ENSG00000202354,0,0,0
ENSG00000201098,0,0,0
ENSG00000281189,16,0,0
ENSG00000155660,225,369,179
ENSG00000202528,0,0,0
ENSG00000234565,0,0,0
ENSG00000055118,1,2,1
ENSG00000239969,2,5,1
ENSG00000285666,0,0,1
ENSG00000135205,57,129,45
ENSG00000201565,0,0,0
ENSG00000228019,15,19,4
ENSG00000273448,19,18,24
ENSG00000264494,0,0,0
ENSG00000270694,0,0,0
ENSG00000270555,0,1,0
ENSG00000266569,0,2,0
ENSG00000274656,15,2,0
ENSG00000272843,5,10,10
ENSG00000106133,5,12,1
ENSG00000285886,0,4,0
ENSG00000155428,0,0,0
ENSG00000174353,0,1,2
ENSG00000205584,4,4,0
ENSG00000276178,0,0,0
ENSG00000229018,0,1,0
ENSG00000201282,0,0,0
ENSG00000273897,0,0,0
ENSG00000273927,0,0,0
ENSG00000285702,0,0,0
ENSG00000277125,0,0,0
ENSG00000274984,0,0,0
ENSG00000199913,0,0,0
ENSG00000174384,0,0,0
ENSG00000233523,0,22,1
ENSG00000277072,7,15,4
ENSG00000123965,1,4,0
ENSG00000239069,0,0,0
ENSG00000276592,0,0,0
ENSG00000277675,0,0,0
ENSG00000263081,0,0,0
ENSG00000275121,0,0,0
ENSG00000276840,0,0,0
ENSG00000267828,0,0,0
ENSG00000273598,0,0,0
ENSG00000202021,0,0,0
ENSG00000278416,1,0,0
ENSG00000199870,0,0,0
ENSG00000275930,0,0,0
ENSG00000146722,0,1,0
ENSG00000236609,32,69,7
ENSG00000205903,77,219,57
ENSG00000228010,3,8,5
ENSG00000198580,0,0,0
ENSG00000164631,249,495,163
ENSG00000187953,176,126,37
ENSG00000277327,0,0,0
ENSG00000106077,87,37,6
ENSG00000276528,0,0,0
ENSG00000276771,0,0,0
ENSG00000274864,0,0,0
ENSG00000274396,0,0,0
ENSG00000277694,0,0,0
ENSG00000146648,1,2,0
ENSG00000169894,5,57,0
ENSG00000274993,0,2,0
ENSG00000169876,0,2,1
ENSG00000222636,0,0,0
ENSG00000169871,687,1074,459
ENSG00000213786,0,0,0
ENSG00000105991,0,1,1
ENSG00000233429,8,8,4
ENSG00000105996,0,0,2
ENSG00000253552,0,3,0
ENSG00000197576,0,0,0
ENSG00000273433,0,0,0
ENSG00000254369,0,0,0
ENSG00000106004,0,0,0
ENSG00000106006,0,0,0
ENSG00000272801,0,0,0
ENSG00000122592,0,0,0
ENSG00000270182,0,0,0
ENSG00000078399,0,3,0
ENSG00000257184,0,0,0
ENSG00000253187,0,0,1
ENSG00000283745,0,0,0
ENSG00000005073,0,0,0
ENSG00000240990,0,0,0
ENSG00000273961,0,0,0
ENSG00000278334,0,0,0
ENSG00000276496,0,0,0
ENSG00000253508,0,0,0
ENSG00000277966,0,0,0
ENSG00000278592,0,0,0
ENSG00000278020,0,0,0
ENSG00000106031,0,2,0
ENSG00000243766,0,3,0
ENSG00000276609,0,0,0
ENSG00000278708,0,0,0
ENSG00000277469,0,0,0
ENSG00000277553,0,0,0
ENSG00000286323,0,0,0
ENSG00000253308,0,0,0
ENSG00000253405,0,0,0
ENSG00000106038,0,0,0
ENSG00000277149,19,45,10
ENSG00000233369,11,47,3
ENSG00000182487,41,77,18
ENSG00000214544,3,1,2
ENSG00000205578,0,1,0
ENSG00000130305,155,261,36
ENSG00000225005,0,1,0
ENSG00000146755,0,0,0
ENSG00000077800,0,2,1
ENSG00000206709,0,0,0
ENSG00000232605,0,0,0
ENSG00000280325,0,0,0
ENSG00000232019,0,0,0
ENSG00000229251,0,4,2
ENSG00000224059,0,0,0
ENSG00000153993,65,46,34
ENSG00000273069,0,0,0
ENSG00000279005,0,0,0
ENSG00000232729,210,132,46
ENSG00000262648,0,0,0
ENSG00000274070,127,114,24
ENSG00000274523,165,171,40
ENSG00000277127,0,0,0
ENSG00000202035,0,0,0
ENSG00000188763,0,0,0
ENSG00000275328,3,1,0
ENSG00000146587,461,611,271
ENSG00000004846,1,3,0
ENSG00000132436,251,561,90
ENSG00000171130,23,47,16
ENSG00000106052,2742,3200,906
ENSG00000225781,0,0,0
ENSG00000221910,0,0,0
ENSG00000221989,4,0,0
ENSG00000198822,2,3,3
ENSG00000091073,81,80,25
ENSG00000179468,0,0,1
ENSG00000244623,0,0,0
ENSG00000064419,617,779,410
ENSG00000285480,1,0,0
ENSG00000226690,0,0,0
ENSG00000182095,91,252,55
ENSG00000205277,0,4,2
ENSG00000187037,1,1,0
ENSG00000078487,72,154,76
ENSG00000170379,82,112,16
ENSG00000185177,0,1,0
ENSG00000219545,306,400,118
ENSG00000164707,44,39,4
ENSG00000106603,1875,2300,695
ENSG00000106304,0,0,0
ENSG00000105997,0,1,1
ENSG00000174945,322,317,85
ENSG00000197123,0,0,0
ENSG00000287699,0,0,0
ENSG00000234444,1084,966,627
ENSG00000227986,0,0,0
ENSG00000287985,8,2,0
ENSG00000276650,0,0,0
ENSG00000232727,0,0,0
ENSG00000223845,0,0,0
ENSG00000228014,8,16,4
ENSG00000228653,116,28,8
ENSG00000173041,363,418,190
ENSG00000223974,31,35,7
ENSG00000235349,0,0,0
ENSG00000213642,0,0,0
ENSG00000224669,0,0,0
ENSG00000276475,0,0,0
ENSG00000287317,0,0,0
ENSG00000271550,101,137,80
ENSG00000275667,1,2,0
ENSG00000224172,0,1,0
ENSG00000223476,0,1,3
ENSG00000286912,19,27,4
ENSG00000214022,756,952,153
ENSG00000196456,13,25,3
ENSG00000284048,0,0,0
ENSG00000239377,1,4,0
ENSG00000284691,268,368,65
ENSG00000171115,2,0,6
ENSG00000271582,0,0,0
ENSG00000106526,42,21,8
ENSG00000271027,0,0,0
ENSG00000164600,0,0,0
ENSG00000231418,0,0,0
ENSG00000106341,1,2,1
ENSG00000180347,3,3,1
ENSG00000270948,0,0,1
ENSG00000213462,303,488,121
ENSG00000201165,0,0,0
ENSG00000234585,65,59,28
ENSG00000239985,0,0,0
ENSG00000207344,0,5,0
ENSG00000207062,0,1,0
ENSG00000227113,0,3,0
ENSG00000226002,20,19,1
ENSG00000200446,0,0,0
ENSG00000273580,0,0,0
ENSG00000226102,0,0,0
ENSG00000270889,0,0,0
ENSG00000287893,0,0,1
ENSG00000232930,0,0,0
ENSG00000285573,0,0,0
ENSG00000205745,0,0,0
ENSG00000261184,11,0,2
ENSG00000198039,502,524,277
ENSG00000252590,0,0,0
ENSG00000236654,0,0,0
ENSG00000232818,7,8,3
ENSG00000200847,0,0,0
ENSG00000164548,2435,2521,1998
ENSG00000224785,0,0,0
ENSG00000232553,1,2,0
ENSG00000169193,98,114,50
ENSG00000227436,20,12,1
ENSG00000228953,0,0,0
ENSG00000188732,117,225,72
ENSG00000285437,20,32,2
ENSG00000105808,7,12,1
ENSG00000001630,8,23,9
ENSG00000213214,15,9,6
ENSG00000001631,434,851,462
ENSG00000285772,0,0,0
ENSG00000289027,12,12,57
ENSG00000285953,0,0,0
ENSG00000196313,311,868,126
ENSG00000214869,0,0,1
ENSG00000228769,0,4,0
ENSG00000179994,0,0,0
ENSG00000009954,1276,2104,572
ENSG00000252713,0,0,0
ENSG00000106635,189,547,152
ENSG00000009950,1,0,0
ENSG00000274080,2,0,1
ENSG00000006704,0,3,1
ENSG00000165178,128,147,50
ENSG00000277053,1,2,0
ENSG00000272391,411,848,168
ENSG00000242073,0,0,0
ENSG00000200874,0,0,0
ENSG00000127946,178,111,34
ENSG00000279996,0,4,1
ENSG00000006606,0,0,0
ENSG00000106178,0,0,0
ENSG00000219039,0,0,0
ENSG00000005486,166,334,63
ENSG00000127948,74,155,25
ENSG00000284334,0,0,0
ENSG00000235090,4,3,6
ENSG00000201643,0,0,0
ENSG00000189077,51,76,11
ENSG00000127952,41,87,15
ENSG00000280388,40,24,13
ENSG00000146701,377,589,161
ENSG00000062582,9,21,6
ENSG00000270617,0,0,0
ENSG00000106608,161,257,55
ENSG00000237972,1,9,2
ENSG00000078967,49,194,47
ENSG00000214783,25,71,30
ENSG00000273432,0,9,1
ENSG00000241057,0,0,0
ENSG00000239556,0,2,0
ENSG00000228434,3,0,0
ENSG00000285596,17,29,14
ENSG00000272655,8,14,7
ENSG00000286137,0,0,0
ENSG00000243566,0,31,0
ENSG00000250778,0,0,0
ENSG00000238560,0,0,0
ENSG00000230305,0,0,0
ENSG00000205485,11,16,3
ENSG00000146707,2,34,7
ENSG00000214243,6,0,0
ENSG00000289346,0,0,0
ENSG00000178809,1,0,3
ENSG00000196247,2541,6010,2277
ENSG00000146666,0,0,0
ENSG00000136275,0,0,0
ENSG00000225507,42,195,18
ENSG00000136273,502,1167,247
ENSG00000164746,0,2,0
ENSG00000158683,49,18,15
ENSG00000158517,102,153,14
ENSG00000285292,0,0,0
ENSG00000188037,0,0,0
ENSG00000106263,323,787,163
ENSG00000264357,0,0,0
ENSG00000106009,152,192,55
ENSG00000128564,0,0,0
ENSG00000005108,0,2,0
ENSG00000146809,23,15,8
ENSG00000164651,0,0,0
ENSG00000048405,1128,1559,642
ENSG00000128512,5,4,4
ENSG00000166529,15,45,12
ENSG00000161040,34,43,20
ENSG00000164896,179,277,133
ENSG00000185811,11510,14256,2951
ENSG00000106331,0,0,0
ENSG00000077454,127,155,44
ENSG00000198874,232,258,95
ENSG00000155034,19,33,9
ENSG00000106069,0,0,0
ENSG00000055130,1014,1549,327
ENSG00000122545,3147,3421,1312
ENSG00000198898,1341,1031,396
ENSG00000021461,0,0,0
ENSG00000196511,720,499,194
ENSG00000146555,14,88,19
ENSG00000136261,321,320,127
ENSG00000136243,172,238,69
ENSG00000105778,1174,1683,777
ENSG00000126524,792,949,528
ENSG00000164692,1,2,0
ENSG00000106003,218,316,137
ENSG00000122515,924,2755,357
ENSG00000160868,3,2,2
ENSG00000106638,29,211,30
ENSG00000152926,527,587,304
ENSG00000204983,1,2,0
ENSG00000091140,690,943,398
ENSG00000164744,9,0,0
ENSG00000253276,84,122,109
ENSG00000174428,5,31,6
ENSG00000170852,1496,2480,889
ENSG00000146530,1,3,0
ENSG00000105953,130,321,81
ENSG00000091129,82,21,19
ENSG00000128573,0,0,0
ENSG00000196683,2078,1359,877
ENSG00000117868,1268,1458,391
ENSG00000164776,33,10,2
ENSG00000164850,6,4,4
ENSG00000253293,0,0,0
ENSG00000261115,0,3,0
ENSG00000275896,0,1,0
ENSG00000081803,0,1,0
ENSG00000105877,197,157,50
ENSG00000065883,3045,5286,1403
ENSG00000182158,1962,2105,1180
ENSG00000283128,1,0,2
ENSG00000146910,0,0,0
ENSG00000122574,1,8,5
ENSG00000136197,0,0,0
ENSG00000105784,28,23,11
ENSG00000080802,947,1400,356
ENSG00000133619,66,125,9
ENSG00000257743,0,2,0
ENSG00000158467,273,255,84
ENSG00000106346,220,428,119
ENSG00000121716,51,131,19
ENSG00000049540,0,1,0
ENSG00000214300,14,34,41
ENSG00000272918,263,286,190
ENSG00000135250,1089,1173,468
ENSG00000270764,17,5,0
ENSG00000271482,37,0,1
ENSG00000213361,23,1,4
ENSG00000244490,8,4,7
ENSG00000242154,49,37,24
ENSG00000201179,6,7,2
ENSG00000005483,7287,8676,4475
ENSG00000289360,0,0,0
ENSG00000288914,0,0,0
ENSG00000205238,0,0,0
ENSG00000173678,0,0,3
ENSG00000170092,10,13,22
ENSG00000262461,0,0,0
ENSG00000275976,0,0,0
ENSG00000184616,0,4,1
ENSG00000286038,0,0,0
ENSG00000286014,0,0,0
ENSG00000185040,6,3,1
ENSG00000186645,2,1,2
ENSG00000205482,27,34,19
ENSG00000230358,12,8,4
ENSG00000136206,22,38,26
ENSG00000106290,71,209,34
ENSG00000287342,0,0,0
ENSG00000249574,1,13,1
ENSG00000286710,0,1,0
ENSG00000286764,3,0,0
ENSG00000234471,0,0,0
ENSG00000197461,37,2,5
ENSG00000229380,0,0,0
ENSG00000237181,9,19,5
ENSG00000270196,0,0,0
ENSG00000176532,0,0,0
ENSG00000225264,14,2,0
ENSG00000223437,0,0,0
ENSG00000227855,30,12,2
ENSG00000212024,0,0,0
ENSG00000287249,0,1,0
ENSG00000236592,0,0,0
ENSG00000164532,0,0,0
ENSG00000226063,0,0,0
ENSG00000263001,585,1083,225
ENSG00000196275,9,25,32
ENSG00000181652,65,25,2
ENSG00000164900,0,0,0
ENSG00000248767,0,0,0
ENSG00000127922,495,419,353
ENSG00000227284,0,0,0
ENSG00000160999,134,133,18
ENSG00000251802,0,0,0
ENSG00000173852,100,217,85
ENSG00000221669,0,0,0
ENSG00000105989,0,2,0
ENSG00000001626,2,1,0
ENSG00000286390,0,0,0
ENSG00000154438,0,1,0
ENSG00000214684,0,0,0
ENSG00000237974,0,0,0
ENSG00000232661,0,2,0
ENSG00000234001,0,1,0
ENSG00000083622,0,0,0
ENSG00000077063,41,0,0
ENSG00000224136,0,0,0
ENSG00000033100,243,273,51
ENSG00000284191,0,0,0
ENSG00000160991,720,1166,202
ENSG00000048052,2672,1788,1046
ENSG00000274570,1,0,0
ENSG00000238358,0,0,0
ENSG00000164647,0,4,3
ENSG00000157214,0,1,0
ENSG00000283267,0,0,0
ENSG00000231397,0,3,0
ENSG00000215311,0,0,2
ENSG00000228151,0,3,0
ENSG00000261842,0,9,1
ENSG00000196453,52,98,17
ENSG00000181220,600,941,231
ENSG00000135248,1,0,0
ENSG00000279525,1,8,0
ENSG00000231170,1,6,2
ENSG00000004799,40,186,18
ENSG00000279067,0,2,1
ENSG00000158560,0,6,0
ENSG00000260097,7,11,1
ENSG00000188186,722,501,178
ENSG00000215045,22,7,6
ENSG00000135272,951,859,301
ENSG00000289604,0,0,0
ENSG00000135253,59,19,11
ENSG00000273520,0,0,0
ENSG00000146857,2,0,0
ENSG00000275572,9,0,0
ENSG00000005075,42,84,29
ENSG00000221866,0,3,1
ENSG00000288784,0,0,0
ENSG00000289366,0,0,0
ENSG00000288746,12,18,1
ENSG00000289630,1,0,0
ENSG00000239521,61,114,54
ENSG00000282572,0,1,0
ENSG00000282381,0,0,0
ENSG00000237268,0,3,0
ENSG00000286923,9,0,0
ENSG00000289108,3,0,0
ENSG00000243004,2,1,3
ENSG00000205628,1,0,0
ENSG00000289416,6,3,1
ENSG00000289335,0,0,0
ENSG00000272693,7,14,1
ENSG00000289434,0,0,0
ENSG00000288798,0,0,0
ENSG00000286076,0,2,0
ENSG00000289578,0,0,0
ENSG00000240790,0,5,0
ENSG00000289470,0,1,0
ENSG00000253882,0,5,0
ENSG00000289600,2,0,0
ENSG00000234710,0,0,0
ENSG00000289588,1,0,0
ENSG00000225981,0,1,0
ENSG00000289177,11,9,0
ENSG00000170629,181,68,17
ENSG00000288962,0,0,0
ENSG00000289403,0,2,0
ENSG00000234418,0,1,0
ENSG00000236494,21,3,3
ENSG00000214313,0,0,0
ENSG00000289052,0,0,0
ENSG00000223813,0,0,0
ENSG00000288889,0,0,0
ENSG00000233834,4,12,2
ENSG00000289059,0,13,2
ENSG00000229108,0,0,0
ENSG00000237773,15,13,14
ENSG00000289189,0,0,0
ENSG00000231704,24,8,0
ENSG00000287860,0,0,0
ENSG00000234707,0,1,0
ENSG00000289248,0,0,0
ENSG00000133624,437,502,139
ENSG00000237819,0,0,0
ENSG00000232667,0,0,0
ENSG00000214439,77,24,16
ENSG00000214870,5,18,5
ENSG00000226581,15,18,31
ENSG00000287636,0,0,0
ENSG00000271133,0,0,0
ENSG00000288947,0,0,0
ENSG00000230583,0,7,0
ENSG00000231764,0,9,3
ENSG00000224897,16,18,6
ENSG00000235436,0,0,0
ENSG00000289352,0,0,0
ENSG00000229180,709,440,134
ENSG00000179406,183,300,36
ENSG00000242258,17,5,16
ENSG00000286456,0,0,1
ENSG00000230746,0,0,0
ENSG00000273297,2,1,0
ENSG00000272556,13,41,5
ENSG00000067601,102,107,23
ENSG00000243836,0,1,1
ENSG00000228409,109,171,31
ENSG00000189212,0,5,0
ENSG00000127957,41,44,9
ENSG00000234286,0,9,0
ENSG00000228649,245,400,77
ENSG00000237310,13,8,6
ENSG00000233760,0,0,0
ENSG00000288976,0,0,1
ENSG00000224046,1,11,0
ENSG00000289418,1,0,0
ENSG00000289015,1,4,1
ENSG00000288882,0,1,5
ENSG00000224122,0,0,0
ENSG00000106610,181,267,49
ENSG00000228878,43,92,25
ENSG00000230257,5,0,1
ENSG00000229153,1,3,1
ENSG00000286639,0,1,0
ENSG00000239911,5,26,8
ENSG00000205763,11,29,22
ENSG00000232301,0,0,0
ENSG00000287815,0,0,0
ENSG00000078319,157,197,58
ENSG00000230316,0,0,0
ENSG00000288749,0,0,0
ENSG00000235944,35,45,12
ENSG00000223969,155,204,35
ENSG00000214765,522,660,181
ENSG00000225648,358,703,363
ENSG00000241764,25,26,7
ENSG00000236305,2,4,0
ENSG00000289251,0,0,0
ENSG00000289146,0,0,0
ENSG00000289109,0,0,0
ENSG00000196295,1625,2748,697
ENSG00000227053,1,0,0
ENSG00000239569,36,38,35
ENSG00000288997,11,14,1
ENSG00000182648,53,71,33
ENSG00000223705,135,359,65
ENSG00000182165,33,54,19
ENSG00000281103,82,57,9
ENSG00000286342,0,4,1
ENSG00000223855,2,0,0
ENSG00000289438,0,7,3
ENSG00000214293,72,91,40
ENSG00000289053,0,0,1
ENSG00000232956,438,267,101
ENSG00000289042,35,53,78
ENSG00000233123,0,0,0
ENSG00000228393,395,350,217
ENSG00000234456,1,0,2
ENSG00000289089,0,5,0
ENSG00000289345,0,0,0
ENSG00000289613,4,23,35
ENSG00000288792,1,1,0
ENSG00000289175,0,0,0
ENSG00000233705,33,7,2
ENSG00000288884,296,384,102
ENSG00000232533,0,7,0
ENSG00000288973,26,20,4
ENSG00000205583,3,3,0
ENSG00000234520,0,0,0
ENSG00000288881,48,76,33
ENSG00000289269,77,174,67
ENSG00000226824,50,87,37
ENSG00000225705,2,0,0
ENSG00000279578,0,0,0
ENSG00000229165,0,0,1
ENSG00000218305,0,0,0
ENSG00000231927,0,0,1
ENSG00000198517,8,25,4
ENSG00000164855,11,21,4
ENSG00000157778,106,157,72
ENSG00000230487,54,53,7
ENSG00000225968,0,0,1
ENSG00000167393,17,92,11
ENSG00000225661,2,3,2
ENSG00000235039,0,0,0
ENSG00000286431,35,117,14
ENSG00000236120,0,0,0
ENSG00000238193,0,0,0
ENSG00000236188,11,13,1
ENSG00000228572,0,0,0
ENSG00000236513,0,0,0
ENSG00000234622,0,1,0
ENSG00000183943,1809,2777,495
ENSG00000236017,13,28,2
ENSG00000225574,0,0,0
ENSG00000177504,0,0,0
ENSG00000231619,0,1,0
ENSG00000231216,0,0,0
ENSG00000225271,0,0,0
ENSG00000185291,222,68,55
ENSG00000182162,2428,3741,1348
ENSG00000237730,1,6,1
ENSG00000226313,1,1,0
ENSG00000182888,3,0,0
ENSG00000205542,3279,1945,591
ENSG00000215313,2,5,1
ENSG00000169100,2465,2901,770
ENSG00000237531,0,6,0
ENSG00000125363,3,0,0
ENSG00000196433,4,2,0
ENSG00000223571,2,6,0
ENSG00000178605,261,409,61
ENSG00000226985,11,1,4
ENSG00000169084,95,145,53
ENSG00000146950,0,7,0
ENSG00000231913,1,0,0
ENSG00000011201,0,0,1
ENSG00000169093,86,187,25
ENSG00000205755,0,0,0
ENSG00000275194,0,1,0
ENSG00000223511,27,36,1
ENSG00000225722,0,1,1
ENSG00000177138,0,2,0
ENSG00000181544,38,82,41
ENSG00000236871,7,30,6
ENSG00000004961,134,214,46
ENSG00000226774,0,0,0
ENSG00000146938,11,3,0
